timestamp,price
2024-06-19T12:35:40.173173,8.87
2024-06-19T12:35:54.757452,8.87
2024-06-19T12:36:10.201405,8.87
2024-06-19T12:36:25.655234,8.87
2024-06-19T12:36:40.538144,8.86
2024-06-19T12:36:55.570604,8.87
2024-06-19T12:37:10.053718,8.87
2024-06-19T12:37:26.057265,8.87
2024-06-19T12:37:41.224649,8.87
2024-06-19T12:37:56.216116,8.87
2024-06-19T12:38:11.308882,8.87
2024-06-19T12:38:26.576820,8.85
2024-06-19T12:38:41.429645,8.87
2024-06-19T12:38:56.645417,8.87
2024-06-20T12:32:24.044230,8.86
